2521200,2,4,33,0,0,0,0,1,0,1,0,0,0,1,1,0,2503
25,0,110,2,0,0,0,0,0,0,1,1,1,0,0,1,0,250012
556,200,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,25019
50,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,2210
0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,2,1,25075
25,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,2515255
25,725060,0,1,1,0,0,1,0,0,0,1,0,0,1,2,1,250782521
51570,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,2500
2501,20,2,1,68,100.0,0,0,0,1,1,1,0,1,0,1,1,2500
20,1,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,2501
2582,0,0,1,1,030,0,0,0,0,1,0,1,1,1,1,1,25122
22,1,0,4,13,0,0,20,0,0,0,1,1,1,1,1,1,25122251
22075,12,7,00,0,1,0,0,0,1,0,1,0,1,0,0,1,25
2252,0,20,6,1330,0,0,0,0,0,2,1,0,0,1,0,1,25012
525,2,10,0,1,6,210720370,1,0,0,0,0,0,0,1,1,1,2511
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1515202
2230,1,22,72001,1,10300.0,0,0,0,0,0,1,1,1,1,1,1,2501
25,2550,260,4,25,601000.0,0,0,0,0,2,1,1,0,1,2,0,210
25,21000,1,2,34030,0,0,0,0,0,1,0,1,0,1,1,1,25025
52520,1,4,30,1,0,6,0,0,0,0,0,1,0,1,1,0,25005
300,0,1,8,40,0,1,0,1,0,1,0,0,0,1,0,2,2501
27,100,1,1,143,14000.0,0,0,0,0,0,0,1,1,1,2,0,2501
511,1,0,3,1,1,0,1,7,0,1,0,1,0,1,1,1,250227
2525,25,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,25001
257,250,1,1491,0,31,0,0,0,0,1,2,0,1,1,2,1,15221
550255,11,0,1,0,00,0,0,1,0,0,1,1,1,0,0,1,25501
25,582,20,0,1,1,0,1,1,0,0,1,0,0,1,0,1,2500112
2255300,0,0,0,1,4000.0,0,9,0,1,1,1,1,1,1,1,1,2552752
75725,20,00,2,1,30,100,0,2,1,1,0,0,0,1,2,1,2500
5,720,0,1,1,4000.0,0,0,1,1,0,1,1,0,1,0,1,25032
20,11,25,1,0,1900.200,0,0,0,0,0,1,1,0,0,2,1,2502
521070,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,25155022
22530,110,1,439,0,0,0,1,1,1,0,1,1,0,1,0,1,25112
255,20004,1,0,1,1800.0,0,0,0,0,1,1,0,2,0,2010,1,250173
20,1,41,0,1,0,0,1,1,1,0,0,1,0,2,1,0,2520
75,2500000,0,4,4,30,0,0,1,0,1,0,0,1,0,1,1,2510
270,0,0,1,1,30,1,0,1,0,0,0,0,0,1,2,0,2500
2725,200,1,13,1,10,0,1,0,0,1,0,0,1,0,1,1,25010
25,250,1,76,0,10,1,0,1,1,0,0,1,1,0,0,1,25025
25,25100,0,1,4,285000.0,0,0,0,0,3,1,0,2,1,0,1,2500
25,0,0,1,4,0,0,9,0,0,1,0,1,1,0,0,0,255008
20,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,250092
25,25,110,5,1,133,0,0,1,0,0,0,0,1,1,0,1,25000
25,21,01,4,0,0,1,0,1,1,1,1,1,0,1,0,1,251172227
5,1,20,0,0,0,0,0,1,0,1,0,1,1,1,1,1,2502
25,0,0,1,4,0,0,1,1,1,1,1,0,0,0,0,1,2500
215215,21,0,7,34,0,0,2,0,2,0,0,0,0,1,0,1,21150
25,500,0,4,42,000.0,1,0,1,1,0,1,0,1,0,1,251,2512
22,2560,0,4,332000,0,0,1,0,0,1,0,0,0,0,1,1,25527
25,2,5,0,10,1,1,1,0,0,0,0,1,1,0,1,1,2511
2552,2210,10,0,0,0,0,0,0,0,0,1,1,1,0,1,1,25017
2,2,1,5,15,0,1,0,1,0,1,0,1,1,1,0,1,2501
255,250109,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,25101
25,2,05,1,0,285000.0,0,0,0,0,0,0,1,0,1,0,0,2511
25,5,180,1,1,8720000.0,0,0,0,1,0,0,1,1,0,1,1,2501
25,270,0,0,0,2,0030,0,1,0,1,1,0,2,0,0,001,2501
25,25,12000,0,1,30,1,0,0,0,1,1,1,0,1,2,0,251172
25,5,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,2500
2522,100,1,33,0,0,0,0,0,0,0,0,0,0,1,0,1,25117
1,2400,7,1,31,00,0,0,0,1,1,1,1,0,0,1,1,25
221,0,4,0,3,2000.0,0,0,1,0,0,1,1,1,0,1,0,2507
25520,1,2,1,0,700,0,0,0,0,0,1,1,1,1,0,1,25002
25,2500,1,11,341,10.0,0,0,0,0,0,0,1,1,1,1,250,21
900,1,6,1,13,259000.0,0,1,1,0,1,0,1,1,1,0,1,25502
2556,31,00,0,1,13,130000000,0,1,0,0,0,0,1,1,1,1,25002
110,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,2501
1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,2,254
2,25001,20,1,381,0,1,0,0,0,0,1,0,1,1,1,1,250001
25,2790,0,9,9,0,0,0,0,1,0,1,0,0,0,1,1,2500125
2520,0,1,1,9,15000.0,0,0,0,0,0,1,1,0,0,1,1,25012
2,25,0,1,21,17,0,0,1,0,0,1,1,0,0,0,0,2503235
225310,10,1,3,30,150,0,0,1,0,1,0,1,0,1,1,1,25002
25,270,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,2507255211
25,2750,0,1,8,58000.0,0,0,0,0,0,1,1,1,1,0,0,25507
251,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,25007
2,25022,1,1,1210,4000.0,0,0,0,0,0,0,1,1,1,1,1,2500
250053,1,40000,0,0,0,1,1,0,1,0,1,0,0,1,1,1,2507
250,229,0,0,0,2,0,1,0,0,0,1,0,0,1,1,1,2500
5,25,65,6,0,1,0,1,0,0,0,1,0,1,2,1,1,25025
725,60,1,31,10,0,0,1,0,1,1,1,0,0,0,1,1,25002
25225,0,70,25,1,0,0,0,0,1,1,0,1,1,0,1,1,25127
11,5,0,8,0,0,0,0,1,1,0,0,1,0,0,0,0,2505
22572,00,1,140,0,0,0,1,1,1,0,0,0,1,1,0,0,25000
25,1,2,1,4,0,0,0,0,0,1,1,1,1,1,1,1,2502
21,2,12000,0,0,0,1,0,0,1,1,0,1,1,0,1,2,251
0,20,0,41,7,9300000.0,0,0,1,1,0,1,0,1,0,1,1,2510
25,224110,1,438,11,30.0,0,0,0,1,1,1,0,1,1,1,1,25027
92255,2500,1,251,0,00,0,1,1,0,0,1,0,1,1,1,2,15125
257220,0,0,10,1,000,1,0,0,0,0,0,1,1,1,2,0,2501
55720,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,25032
5,0,0,4,0,0,0,1,0,1,1,0,1,1,1,1,1,25027
25,2,0,0,0,2,0,10,0,1,0,0,1,0,0,1,0,2510
25,1000,1,1,0,20,0,0,0,0,1,1,1,0,2,1,1,22701
152221,0,40,0,19,0,190,0,1,0,0,1,1,1,1,0,1,25002
2523222,120,1,70,10,0,1,0,0,1,1,0,1,1,0,1,1,25757257232
0,220,15,1,89000,200.0,0,0,0,1,1,1,0,0,1,0,25,250177
2525225,3500,0,1,3,892000.0,0,0,0,0,1,0,1,1,0,1,1,25012
2,100,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,251272
2,125,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,250701
25,25100,2,3100,11,0,0,0,0,0,0,0,0,0,1,2,1,25124
25,200,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,2512225
22,27,20,0,1,740,1,0,0,0,0,0,0,1,0,1,1,2505
52,20,6,1,31,0,0,0,0,1,0,1,0,1,1,1,1,25017
0,20,1,63,20,28000.0,0,0,1,0,0,1,1,0,1,1,1,2510725
25,2550,11,2400,0,1,0,0,0,0,0,1,0,0,1,1,0,25010
2572572500,0,1,1,43,0,10,0,0,0,1,0,1,0,1,1,1,2510
25,25010,0,3,4680,10,1,0,0,0,1,1,0,1,1,0,1,250022
225,220100,0,1,1,140,0,0,0,0,0,0,1,1,0,1,1,2502
55,250,1,7,31,0,0,1,0,0,0,1,1,1,0,1,1,2500
25,2750,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2500
22,20,11,000,1,1,1,1,1,1,1,0,1,0,0,1,2,2501
25200,1,0,414,0,0,0,1,0,1,0,1,2,0,0,1,0,2022
225400,0,0,6,0,0,0,1,0,1,0,0,1,1,1,1,1,2501
200,40,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,2501
5,25,10,10,1,43,0,1,0,1,1,1,1,0,1,0,0,25022
5,25,0,0,6,00,0,0,0,0,0,0,1,0,2,0,2,15017
502271000,0,1,4,7,0,1,0,0,1,1,1,1,1,1,1,2,22
7,01,1,0,171,380,0,0,0,1,0,0,0,0,1,1,1,2501722
227,201,0,1,1,250000.0,1,0,0,0,1,0,0,1,0,1,1,2501
25925,11,1,030,0,4,0,0,1,0,0,0,1,1,0,1,1,250151
255,220,0,1,0,0,0,1,0,0,1,1,1,1,0,2,1,2520
2,25,6,0,1,0,0,0,1,1,0,0,1,1,0,1,1,2501
125,27100,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,2501
25,250,10,1,14,1,6,0,1,0,0,0,1,0,0,0,1,25017
2,25,0,1,7,0,1,2080,1,0,0,0,0,1,0,1,1,25017
0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,2,1,25017
25,2100,3,0,0,0,1,0,1,0,1,2,0,0,0,1,0,250501
5,10,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,25013
25,2,00,1,0,1,0,0,0,0,0,1,1,1,1,1,1,25500
0,1580,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,27125
250,1,3,6,1,20,0,0,0,0,1,0,1,0,1,0,1,25017
22,0,1,3,13,0000.0,0,0,0,0,1,1,0,1,0,1,1,251225
72,21,20,1,21,25000.20,1,1,0,0,1,0,0,1,1,0,1,25001
25,220,0,1,7,0,0,0,0,0,0,1,1,1,1,0,1,2509725
058,5,1,0,0,1,1,0,0,0,0,1,0,0,1,1,2,251252
255,250061,100,24,0,0,0,0,1,0,0,1,0,0,1,1,1,2501
25,0,1,20,0,000,1,1,0,0,0,1,1,1,0,1,1,2502
15025,4,0,0,1,030,050,0,0,0,1,0,1,1,1,1,1,2501
25,2251000,1,1,3,92800,0,0,1,0,0,0,1,1,1,2,0,2500
25,210,1,4,20,1000.0,0,1,0,2,0,0,0,1,0,1,2,171725
2,0,1,0,1,1,0,1,0,0,0,0,0,2,1,1,1,250
2,0,1250,2,1,9,11,1,0,0,0,0,0,0,1,0,0,2501
250225,0,1,1339,0,0,0,0,0,0,0,0,0,1,1,0,1,25000
25,20,1,74,1,9000,0,0,0,0,0,0,0,0,1,2,1,256125523
5,710,0,0,33,40010,0,0,1,0,1,1,0,1,1,0,1,25122
5,250,0,1,1,220000.0,0,0,0,0,0,1,1,0,1,0,1,2512
25,2500,1,1,10,0,2,1,0,0,0,0,1,0,0,1,0,25002
2251,5,0,3,0,1,00,1,0,0,1,1,1,0,1,1,1,25121
0,25000,20,0,50,2,0,0,0,0,0,0,0,1,2,1,0,2501
25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,250513
25,170,0,0,1,60,0,1,0,0,1,0,0,1,1,1,1,1503
55,501,0,1,1,330000.0,0,0,0,2,0,0,0,1,1,1,1,25001
25,2101,20,2760300,1,250600.0,0,0,0,1,0,1,0,1,1,1,1,2500
25,2500,2,139,0,1,0,0,0,1,1,0,1,1,1,1,1,25000
25,0,5,0,10,10,0,0,0,0,0,0,1,1,1,0,1,2500
6,5,0,2500,1,5200.0,0,0,1,0,0,1,1,1,1,2,1,1012
250000,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,2500
200,1,4,50,0,0,0,0,1,0,1,1,1,1,1,1,1,20000
25325,10,1,0,4,1,0,0,0,0,0,1,1,1,1,0,1,25
5,0,42,11,30,30,0,0,0,0,0,0,2,1,1,1,1,250255
225700,1,0,1,1,20200.0,0,1,0,0,0,1,1,1,1,0,1,25517
0,0,11,0,0,0,0,1,0,1,1,0,0,1,1,2,0,2502
220,10,1,1,30,0,1,0,1,1,0,1,1,1,1,1,0,2500
0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,250202
0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,2502
2583,11,0,0,0,0,0,0,1,1,1,1,0,1,1,1,2,025521
7,2239500,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,25011
2530,1,1,3430,0,0,2000,0,0,0,0,1,0,0,1,0,0,2250
225,25,70,0,180,1,0,0,0,0,1,0,0,0,1,1,1,25002
2550,0,1,891,100000,0,0,0,0,0,1,0,1,0,0,1,1,2501
2,6220,1,3,0,1,10,0,1,0,1,1,1,1,1,1,0,2501
25,1,0,03,3,1,0,0,0,1,0,1,1,0,0,1,0,250511
25,200,1,0,1,21,1,1,0,0,1,0,1,1,1,1,1,25007
2,25,1,1,0,0,1,1,0,1,0,1,0,1,0,1,150,25121
7,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,25001
25,2500,1,24,50,0,0,1,0,1,0,1,0,1,1,2,1,2510
25,25,1,6,1,100.0,0,0,1,1,0,1,1,1,1,0,2,25501
25,25,0,1,0,0,0,1,1,0,0,0,0,2,1,1,2,00115255
2,225,501,20,10,30,1,0,0,0,1,0,1,0,2,0,1,25002
1025,1,1,0,1,7,33000,0,0,0,0,0,1,1,1,1,1,2502
0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,111250
5,1,2510,13,68,29000.0,0,0,1,0,0,0,1,1,1,0,1,2512
25,22000,1,1,1,92,0,4,1,1,0,1,1,1,1,0,1,25001
25,2200,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,25101
0,1,1,0,0,1,0,0,1,0,0,1,1,1,2,0,2,2511
25,5,03,1,7,30000.0,1,0,1,0,1,0,0,1,1,1,1,2501
2222,00,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,2502
258100,1,14,39,0,0,0,0,0,1,1,1,1,1,1,0,0,2512
25,15,0,0,1,0,0,1,0,1,0,1,0,1,1,2,1,151225
5175,0,4,0,15,000,0,0,0,1,0,0,1,0,1,1,0,2250
25,25,1,00,1,0,3,1,0,0,1,0,0,0,0,1,1,2501
25,200,0,1,4,4,1,0,1,0,1,1,1,1,0,1,1,25017
156,0,1,4,0,0,0,0,0,0,1,0,1,1,1,0,1,2517
25,120,1,6,43,0,1,1,0,0,0,0,0,0,1,1,1,2512
2525,071,4,0,0,0,0,0,0,1,1,0,1,0,1,0,1,2501
25,11,400,0,1,0,0,0,0,0,1,1,0,0,0,1,0,25013
1700,2725,167,1,0,1,9,0,0,0,0,0,1,0,1,1,1,2501
25,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,2508
5,25,0,278,1,25000.0,0,0,0,0,0,0,0,1,1,0,0,250512
2522,0,1140,1,140,0,0,0,0,0,1,1,1,0,0,0,1,250113
15,0,0,2,05,10,1,0,1,0,0,1,1,1,2,0,1,25017
39,1,4,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2510
25,2500,2,35,1,0,0,0,0,0,0,1,0,1,1,0,1,25020
20,2700,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,25017
255,2205,10,0,0,0,1,1,0,1,1,1,0,2,0,1,1,25007
25,16,10,24600,0,0,0,0,0,1,1,0,1,0,0,1,1,2500
1300,5,28,00,0,0,0,1,1,0,0,1,0,0,0,0,2,51027221
2,20500,0,1,6,9215080.0,0,0,0,1,2,0,0,0,1,1,2,1500
21,1,1,1,0,2,0,0,0,0,1,1,1,1,0,1,1,2551
25,20900,0,0,1,2000.0,0,0,1,0,0,1,1,1,1,1,1,2500
225,25,0,1,21,0,0,0,1,0,0,1,0,1,0,0,1,25001
25,2,200,1,1,30,0,1,0,0,1,0,1,1,1,1,1,25077
2,25,2710,0,1,210,0,0,0,0,0,1,0,1,1,1,1,25002
1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,2500
25,2,2100,1,10,0,1,0,1,0,0,1,1,1,1,1,1,2501
225,1,0,0,86,3000.0,0,0,0,0,1,0,1,1,0,0,0,2511
2755,250,1,14,1,34000.0,0,0,0,0,0,0,0,1,1,1,2,1501732
2102,2,100,0,0,1,0,1,0,0,1,1,1,1,0,0,1,2501
22550100,1,1,1,15000,0,0,0,0,0,1,0,0,1,1,1,1,25017
22000000,0,0,0,0,832000.0,0,0,1,0,1,0,1,1,0,2,0,25025
20,11,70,4,3,1,0,7,0,0,0,0,0,1,1,0,1,2501
220,0,1,1,0,7500.0,0,0,0,1,0,0,1,0,0,0,25,250
25,250,0,1,4,1,0,1,1,0,1,0,0,1,0,1,1,2502
25,2200,5,1,441,00,0,0,0,0,1,1,1,0,1,0,0,25025
5,250,10,1,1,22000.0,0,0,1,1,1,1,0,1,1,1,0,25022
25,0,0,4,80,0,1,0,0,1,1,1,0,1,0,0,1,1511
25,271,10,0,1,035.0,0,0,0,1,0,1,1,1,1,1,0,2501
2572,10,1,0,1,70.0,1,0,0,0,1,0,0,1,1,1,1,2507
7255,250,20,0,3590,0,0,0,0,0,1,1,0,1,0,2,1,2512721
0,0,1,1,4,3810.0,1,1,0,1,0,0,1,1,1,2,1,2502
255,20,1,1,0,1000.0,0,0,0,1,1,0,0,1,0,1,250,2257
2210,20,1,0,0,0,0,0,0,0,1,0,2,1,1,1,1,52551725
2,23,0,113,0,100000.0,0,0,0,0,0,1,1,0,1,0,1,250
25,210100,0,0,37,1137800.0,0,0,1,1,0,0,1,1,1,2,1,25072
27365,7,0,0,1,2000.0,0,0,0,0,1,0,1,1,0,1,1,251023
2925,0,80,1,0,27201000.0,0,0,0,0,1,0,0,0,0,1,1,25007
251321000,0,3,1,0,0,1,1,0,1,1,1,1,0,1,0,2,2511
25,20,1,6,0,25550,0,0,1,0,0,301,0,2,1,1,1,2512
1,25,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2501
270,31,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2021
25,22200,1,3,2,0000000,0,0,0,1,1,0,0,0,1,1,0,25010
25,250,1,4810,11,140.0,0,0,1,1,0,1,1,1,1,1,1,250202
25,2200,1,13,181,100.0,0,0,0,0,1,0,1,1,1,1,0,25002
025,10,1,28,0508150,0,0,1,0,0,1,1,0,1,0,2,0,25102
25,120000,0,1,41,0,160,1,0,0,0,1,1,0,0,1,2,2501
25,20,2500,1,0,0,0,0,1,0,10,0,1,0,1,0,2,2511
25,1,2000,1,70,0,0,1,0,1,0,0,0,7,1,1,0,2251
1,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,2,25027
50,2,25,041,03,1,2,0,0,0,1,0,0,0,1,1,1,25011
25,2300,0,0,0,0,0,1,0,0,1,0,0,1,1,1,2,1592
25,2570,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,251272
275,2000,1,1,36,14030.0,0,0,0,0,1,1,0,1,1,1,0,25122
25,2,00,1,0,1,0,0,1,1,0,0,0,1,1,1,0,2500
25,2201,220,1,4000,1,1,1,0,0,0,1,0,1,0,1,1,25012552
10,0,0,0,0,0,1,0,0,1,1,1,1,1,1,7,1,2500
0,250,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,2501
25,357310,1,2,0,3885,0,1,2,1,7,0,0,0,2,2,1,2502
2550,2100,1,3,45100,0,2,0,0,0,1,0,1,1,1,0,0,2510129522
72250,25,0,439,30,2937000.0,0,0,0,0,0,0,1,1,1,0,1,2501
25,2710,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,25151
0,25,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,255112
2250,250,1,1,0,1,2,20500,0,0,0,0,2,1,0,1,0,25072
75,200,1,1,10,0,0,1,0,0,1,0,1,1,1,1,1,250
50,27,1,13,1,010,0,0,0,0,0,1,0,0,0,0,250,15001
1,25,1,430,0,1,1,0,0,1,1,1,0,1,1,1,1,25010
2,25,0,60,1,50000,0,0,0,0,0,1,2,0,1,2,0,255251
3,50,1,710,40,1,0,1,1,0,0,1,1,1,0,1,2,257
2,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,25007
5,0,2,020,1,0,0,0,1,0,1,0,0,2,0,1,1,25007
25,270,1,1,27,13000.0,0,0,1,0,1,0,1,0,1,0,1,2510
255,20,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,2510
25,0,0,1,0,31,0,0,1,1,0,1,1,0,0,0,1,2502
75021,25,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,2500
2592503,20,1,49,5,100.0000,0,0,0,0,0,0,1,0,1,1,1,2500
5,25,0,1,0,1,3,1,0,0,0,0,1,1,0,1,1,25010
25,215,60,0,1,1,730,0,0,0,0,1,0,1,1,1,1,2512
52,27,0,1,1,2000900.0,0,0,1,1,0,1,0,0,2,1,0,25013
2,2520,1,17,3,0,1000,0,0,0,0,0,1,1,1,1,0,2507
5,2520,1,1,1,39360.0,0,0,0,0,1,0,1,1,1,1,1,2500
25520,12,1,70,0,30,0,0,0,0,1,0,0,0,0,2,1,250171
22550,22500,0,1,47,0,1,110,0,0,0,0,1,1,0,1,1,25002
220,21,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,15035
225,25,0,440,45,0,0,1,0,1,2,0,1,0,0,0,1,25002
25,25200,1,3,713,3000.0,0,0,0,1,0,0,1,0,1,1,2,2515
2,1,0,2,255025,1,0,0,1,7,3,1,1,0,1,0,1,2507253
22030,2,0,4,12,400000.0,0,0,0,0,1,1,0,5,1,2,1,27202
252230110,0,1,1,3880,0,0,0,0,0,0,0,0,1,0,0,0,250515
2,20,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,25111725
225,25,00,0,3,0,030,1,0,0,1,0,0,1,2,1,1,2517
75,27,11000,25,0,0390,0,0,1,0,1,0,2500,1,1,1,1,25051
25,1,1,1,213,00.,0,1,1,0,1,0,0,1,1,2,1,250023
25,112,0,23,1,0,0,0,1,1,1,0,1,1,1,0,1,25001
25,20,1,0,33,335000.0,0,0,0,0,1,0,1,0,2,1,1,2571
00,828,20,0,0,1,1,0,1,0,1,1,0,0,1,1,0,2500
2,22,70,0,1,2,29,0,0,1,0,0,1,1,0,1,1,2501225
5,5,1,1,6,20,0,6,1,0,1,1,0,1,0,1,1,2501
275,0,0,1,2,5000.0,0,0,1,1,0,0,0,1,1,1,1,2501
5,25,1,73,60,0,0,1,1,1,1,0,1,0,1,1,151,25102
5,7,0,0,40,0,1,0,1,1,1,0,0,2,1,1,1,2500725
2,25,1,1,1,5800.0,1,0,0,0,1,1,1,1,1,2,1,1517
25,0,1,1,21,50900.0,0,0,1,0,0,1,1,1,0,1,1,2511
0,22,0,1,0,0,0,1,0,1,1,1,1,1,1,0,2,15251
5,20,1,1,1,20000.0,0,0,0,0,1,1,0,1,1,0,0,230171
25,250,20,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2501
250220,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2501
5,2,25,100,0,1,0,1,1,0,0,0,1,0,1,1,1,25009
5,25,2,80,0,10000,0,0,0,0,1,1,1,1,0,0,1,25013325
2,2225,10,0,0,0,1,3,1,0,1,0,0,1,2,1,1,150
2,5000,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,25005
21,2520,0,0,0,0,0,0,0,0,1,0,1,1,1,7,0,2500
25525,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,2502
275,10,2,1,1,0,0,1,0,2,0,1,1,0,1,0,1,25017
5,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,25070
25,25,10,0,2,0,10,0,0,1,1,0,0,1,2,1,0,250013
25,2501,0,6,89,0,0,1,0,1,1,0,0,0,0,0,0,2501
2520,23,00,1,3310,0,0,0,0,1,0,1,0,1,1,1,0,2500
222220,100,1,10,13,735700.0,0,0,0,0,1,1,0,1,1,1,1,25012
2,2000,0,34,59,0,0,1,0,1,0,1,1,1,0,1,1,25017
5,2501,2,3,25,0,0,1,0,0,1,0,0,0,1,1,1,2501
2,2,10,0,0,0,1,1,1,0,0,1,0,0,1,1,250,2
52,0,25,1,1,39,0,0,1,0,1,0,1,0,0,4,0,25000
25270,0,25,1,1,1800,0,0,0,1,1,0,1,1,1,0,1,2502
5512510,1,1,21,1,0,13,0,0,0,1,0,1,0,1,0,1,25122
25,1600,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,25000
2,0,1,420,13,100.0,0,0,1,1,0,1,1,1,1,0,1,20221
25020,15,1,0,1,140,0,0,0,0,0,1,0,0,0,1,1,25122
25,22,00,1,1,2,10,0,1,0,0,0,0,2,0,1,1,2503
25,0,0,0,20,0,0,1,0,1,1,0,0,1,2,101,2,1119
2571,0,6,110,0,0,1,0,0,0,1,0,1,1,1,1,1,2501
55,271000,2450,0,1,10.0,0,0,1,0,1,1,1,1,1,1,0,2531
2227,72200,1,21,70,10.0,0,0,0,1,1,1,0,1,1,1,0,2501
25322,0,0,1,0,1,1,10,0,0,0,0,1,0,2,1,1,2507
